YEAR	MONTH	DAY	HOUR	MINUTE	Time	T	RH	FF	DIR	P	SWIN	SWOUT	LWIN	LWOUT	PP	SNOW	T_z	RH_z	FF_z
2019	7	16	16	0	2019/7/16 15:0	15.823	43.14	2.897	335.2	934	595	71.4	272.445	414.139	0	NA	1.1	1.1	1.2
2019	7	16	17	0	2019/7/16 16:0	15.962	41.858	2.828	337.967	933.05	470.8	56.496	271.992	418.467	0	NA	1.1	1.1	1.2
2019	7	16	18	0	2019/7/16 17:0	13.363	51.003	2.702	293.483	933.25	194.2	23.304	268.392	388.103	0.5	NA	1.1	1.1	1.2
2019	7	16	19	0	2019/7/16 18:0	11.755	61.892	2.155	287.5	933.5	161.8	19.416	300.38	346.817	0.1	NA	1.1	1.1	1.2
2019	7	16	20	0	2019/7/16 19:0	10.877	59.985	2.843	329.1	933	147.5	17.7	265.413	340.726	0	NA	1.1	1.1	1.2
2019	7	16	21	0	2019/7/16 20:0	10.525	57.388	2.442	315.067	933	91.9	11.028	261.843	340.665	0	NA	1.1	1.1	1.2
2019	7	16	22	0	2019/7/16 21:0	9.355	58.217	1.98	264.25	933	40.1	4.812	257.766	334.167	0	NA	1.1	1.1	1.2
2019	7	16	23	0	2019/7/16 22:0	8.173	64.27	1.6	316.1	933	13.7	1.644	257.986	325.767	0	NA	1.1	1.1	1.2
2019	7	16	24	0	2019/7/16 23:0	7.645	67.805	1.683	253.3	933	0.4	0.048	258.783	321.833	0	NA	1.1	1.1	1.2
2019	7	17	1	0	2019/7/17 0:0	7.208	67.642	1.693	258.367	933	0	0	256.921	319.91	0	NA	1.1	1.1	1.2
2019	7	17	2	0	2019/7/17 1:0	6.745	68.053	1.685	272.467	933	0	0	255.434	317.389	0	NA	1.1	1.1	1.2
2019	7	17	3	0	2019/7/17 2:0	5.975	71.733	1.86	308.483	933	0	0	255.439	312.876	0	NA	1.1	1.1	1.2
2019	7	17	4	0	2019/7/17 3:0	5.303	75.585	1.3	304.767	933	0	0	255.989	309.127	0	NA	1.1	1.1	1.2
2019	7	17	5	0	2019/7/17 4:0	5.22	77.908	1.635	261.05	933	5.1	0.612	257.572	306.681	0	NA	1.1	1.1	1.2
2019	7	17	6	0	2019/7/17 5:0	5.18	78.652	1.817	283.85	933.25	30.1	3.612	258.027	306.977	0	NA	1.1	1.1	1.2
2019	7	17	7	0	2019/7/17 6:0	5.23	80.182	1.285	278.8	934	100.4	12.048	299.898	308.382	0	NA	1.1	1.1	1.2
2019	7	17	8	0	2019/7/17 7:0	6.188	77.707	1.557	266.15	934	238.1	28.572	300.217	312.545	0	NA	1.1	1.1	1.2
2019	7	17	9	0	2019/7/17 8:0	7.407	74.923	1.993	326.017	934	354.7	42.564	301.382	321.343	0	NA	1.1	1.1	1.2
2019	7	17	10	0	2019/7/17 9:0	9.37	70.525	2.243	332.05	934	525.4	63.048	303.603	340.287	0	NA	1.1	1.1	1.2
2019	7	17	11	0	2019/7/17 10:0	12.037	63.167	1.558	325.05	934	647.1	77.652	304.358	363.543	0	NA	1.1	1.1	1.2
2019	7	17	12	0	2019/7/17 11:0	13.425	59.357	2.49	331.95	934	714.8	85.776	275.501	384.159	0	NA	1.1	1.1	1.2
2019	7	17	13	0	2019/7/17 12:0	15.59	53.073	1.202	248.233	934	703.3	84.396	279.582	409.081	0	NA	1.1	1.1	1.2
2019	7	17	14	0	2019/7/17 13:0	16.81	50.217	1.702	286.283	933.05	751.7	90.204	282.535	424.731	0	NA	1.1	1.1	1.2
2019	7	17	15	0	2019/7/17 14:0	17.645	47.693	1.903	308.783	933	783.5	94.02	284.129	435.602	0	NA	1.1	1.1	1.2
2019	7	17	16	0	2019/7/17 15:0	17.18	45.658	3.062	335.867	933	726.2	87.144	280.417	440.736	0	NA	1.1	1.1	1.2
2019	7	17	17	0	2019/7/17 16:0	17.385	41.438	2.948	329.467	932.983	645	77.4	277.856	434.006	0	NA	1.1	1.1	1.2
2019	7	17	18	0	2019/7/17 17:0	18.867	35.412	2.918	308.05	933	520.6	62.472	279.475	430.478	0	NA	1.1	1.1	1.2
2019	7	17	19	0	2019/7/17 18:0	17.59	37.625	2.877	312.333	933	384.4	46.128	275.631	414.525	0	NA	1.1	1.1	1.2
2019	7	17	20	0	2019/7/17 19:0	16.452	38.955	2.555	285.883	933	248	29.76	271.738	395.131	0	NA	1.1	1.1	1.2
2019	7	17	21	0	2019/7/17 20:0	14.42	43.238	2.815	300.45	933.067	159.4	19.128	266.502	376.777	0	NA	1.1	1.1	1.2
2019	7	17	22	0	2019/7/17 21:0	13.113	45.263	3.193	286.467	933.917	40.7	4.884	262.633	357.473	0	NA	1.1	1.1	1.2
2019	7	17	23	0	2019/7/17 22:0	12.428	46.777	3.867	303.283	934.583	10	1.2	261.005	344.977	0	NA	1.1	1.1	1.2
2019	7	17	24	0	2019/7/17 23:0	9.767	54.928	2.427	273.617	935	0.4	0.048	256.736	333.719	0	NA	1.1	1.1	1.2
2019	7	18	1	0	2019/7/18 0:0	9.987	54.393	3.352	307.067	935.583	0	0	257.191	329.168	0	NA	1.1	1.1	1.2
2019	7	18	2	0	2019/7/18 1:0	9.68	55.398	2.342	188.133	936.067	0	0	256.77	327.684	0	NA	1.1	1.1	1.2
2019	7	18	3	0	2019/7/18 2:0	9.037	57.178	1.942	262.033	937	0	0	255.631	321.833	0	NA	1.1	1.1	1.2
2019	7	18	4	0	2019/7/18 3:0	8.015	60.845	1.82	303.767	937.55	0.1	0.012	254.547	318.487	0	NA	1.1	1.1	1.2
2019	7	18	5	0	2019/7/18 4:0	7.39	64.5	1.787	301.833	938	5.1	0.612	255.063	317.033	0	NA	1.1	1.1	1.2
2019	7	18	6	0	2019/7/18 5:0	7.63	64.122	1.728	297.383	938.75	33	3.96	255.703	317.33	0	NA	1.1	1.1	1.2
2019	7	18	7	0	2019/7/18 6:0	7.338	66.34	1.485	312.067	939.2	106.1	12.732	284.797	317.182	0	NA	1.1	1.1	1.2
2019	7	18	8	0	2019/7/18 7:0	8.828	65.16	1.665	258.367	940	260.1	31.212	290.535	320.318	0	NA	1.1	1.1	1.2
2019	7	18	9	0	2019/7/18 8:0	10.212	61.535	2.083	273.567	940.267	379.6	45.552	291.195	328.185	0	NA	1.1	1.1	1.2
2019	7	18	10	0	2019/7/18 9:0	12.027	56.945	2.542	336.517	941	522.2	62.664	267.67	346.734	0	NA	1.1	1.1	1.2
2019	7	18	11	0	2019/7/18 10:0	13.743	52.85	2.737	325.333	941	620	74.4	271.51	368.319	0	NA	1.1	1.1	1.2
2019	7	18	12	0	2019/7/18 11:0	15.137	49.618	2.658	315.367	941	708.8	85.056	274.799	394.551	0	NA	1.1	1.1	1.2
2019	7	18	13	0	2019/7/18 12:0	15.87	48.218	3.49	341.3	941	747	89.64	276.811	406.626	0	NA	1.1	1.1	1.2
2019	7	18	14	0	2019/7/18 13:0	16.05	47.203	3.377	339.817	941	772.7	92.724	276.758	409.804	0	NA	1.1	1.1	1.2
2019	7	18	15	0	2019/7/18 14:0	17.148	43.19	3.143	337.733	941	724.2	86.904	278.254	424.588	0	NA	1.1	1.1	1.2
2019	7	18	16	0	2019/7/18 15:0	18.005	40.455	3.017	330.183	940.8	690.2	82.824	279.783	430.863	0	NA	1.1	1.1	1.2
2019	7	18	17	0	2019/7/18 16:0	18.488	38.24	2.335	317.633	940	589.2	70.704	280.109	431.354	0	NA	1.1	1.1	1.2
2019	7	18	18	0	2019/7/18 17:0	19.427	35.093	2.408	280.017	940	503	60.36	281.719	441.264	0	NA	1.1	1.1	1.2
2019	7	18	19	0	2019/7/18 18:0	19.633	33.2	2.62	312.683	940.067	394.5	47.34	281.095	421.816	0	NA	1.1	1.1	1.2
2019	7	18	20	0	2019/7/18 19:0	17.452	36.715	2.61	307.467	940.833	178.7	21.444	274.276	394.143	0	NA	1.1	1.1	1.2
2019	7	18	21	0	2019/7/18 20:0	15.162	42.427	2.11	313.2	941	138.594	16.043	312.818	378.7	0	NA	1.1	1.1	1.2
2019	7	18	22	0	2019/7/18 21:0	13.33	48.222	2.152	282.517	941	68.745	7.05	306.703	363.785	0	NA	1.1	1.1	1.2
2019	7	18	23	0	2019/7/18 22:0	11.467	53.342	2.335	315.9	941.567	9.791	1.09	300.412	349.585	0	NA	1.1	1.1	1.2
2019	7	18	24	0	2019/7/18 23:0	10.66	56.68	1.838	309.45	942	0	0.415	298.973	342.095	0	NA	1.1	1.1	1.2
2019	7	19	1	0	2019/7/19 0:0	9.937	58.715	1.962	314.067	942.25	0	0	303.575	339	0	NA	1.1	1.1	1.2
2019	7	19	2	0	2019/7/19 1:0	9.075	61.473	1.49	293.117	943	0	0	296.223	335.32	0	NA	1.1	1.1	1.2
2019	7	19	3	0	2019/7/19 2:0	7.695	66.323	1.273	306.633	943.567	0	0.394	291.027	329.717	0	NA	1.1	1.1	1.2
2019	7	19	4	0	2019/7/19 3:0	7.638	67	1.318	314.483	944	0	0.504	291.255	328.338	0	NA	1.1	1.1	1.2
2019	7	19	5	0	2019/7/19 4:0	7.36	68.177	1.013	292.3	944.167	4.398	0.895	302.888	327.993	0	NA	1.1	1.1	1.2
2019	7	19	6	0	2019/7/19 5:0	6.808	70.372	1.702	296.867	945	36.457	3.303	328.23	332.773	0	NA	1.1	1.1	1.2
2019	7	19	7	0	2019/7/19 6:0	8.192	68.087	1.617	314.117	945	103.489	9.783	325.1	341.655	0	NA	1.1	1.1	1.2
2019	7	19	8	0	2019/7/19 7:0	9.265	66.375	1.798	242.05	945.85	206.317	17.875	316.263	352.592	0	NA	1.1	1.1	1.2
2019	7	19	9	0	2019/7/19 8:0	10.057	64.805	2.335	242.083	946	280.778	27.467	293.733	359.798	0	NA	1.1	1.1	1.2
2019	7	19	10	0	2019/7/19 9:0	12.233	58.948	1.97	242.817	946	414.145	44.39	298.135	378.227	0	NA	1.1	1.1	1.2
2019	7	19	11	0	2019/7/19 10:0	13.147	56.888	2.432	330.617	946	525.972	59.351	300.963	394.39	0	NA	1.1	1.1	1.2
2019	7	19	12	0	2019/7/19 11:0	14.693	54.282	2.87	341.783	946	632.21	74.256	305.943	409.375	0	NA	1.1	1.1	1.2
2019	7	19	13	0	2019/7/19 12:0	15.613	51.735	3.405	341.467	946	721.188	87.485	310.162	422.103	0	NA	1.1	1.1	1.2
2019	7	19	14	0	2019/7/19 13:0	16.227	48.952	3.478	340.033	946	748.787	92.024	315.81	429.815	0	NA	1.1	1.1	1.2
2019	7	19	15	0	2019/7/19 14:0	16.588	46.967	3.457	337.733	946	770.435	95.182	318.798	433.702	0	NA	1.1	1.1	1.2
2019	7	19	16	0	2019/7/19 15:0	16.64	46.515	3.693	340.083	945.083	674.632	82.41	322.852	429.133	0	NA	1.1	1.1	1.2
2019	7	19	17	0	2019/7/19 16:0	16.515	46.472	3.64	332.783	945	599.007	71.594	327.707	421.442	0	NA	1.1	1.1	1.2
2019	7	19	18	0	2019/7/19 17:0	16.51	45.415	3.17	331.817	945	514.908	60.089	327.117	416.267	0	NA	1.1	1.1	1.2
2019	7	19	19	0	2019/7/19 18:0	17.54	44.353	2.728	290.567	945.05	400.308	46.776	326.985	408.702	0	NA	1.1	1.1	1.2
2019	7	19	20	0	2019/7/19 19:0	15.773	49.79	2.173	278.467	946	170.452	18.058	355.008	390.173	0	NA	1.1	1.1	1.2
2019	7	19	21	0	2019/7/19 20:0	12.907	60.443	2.123	202.967	946.767	43.151	3.374	360.783	370.338	0	NA	1.1	1.1	1.2
2019	7	19	22	0	2019/7/19 21:0	12.153	68.38	3.012	249.933	947.183	2.029	2.571	370.045	359.823	1.9	NA	1.1	1.1	1.2
2019	7	19	23	0	2019/7/19 22:0	10.313	77.245	2.177	190.933	948	0.141	1.343	356.288	350.238	0.1	NA	1.1	1.1	1.2
2019	7	19	24	0	2019/7/19 23:0	8.56	78.693	2.012	263.333	948.25	0	0.338	346.623	342.528	0	NA	1.1	1.1	1.2
2019	7	20	1	0	2019/7/20 0:0	8.033	78.2	2.195	323.2	949	0	0	345.208	339.79	0	NA	1.1	1.1	1.2
2019	7	20	2	0	2019/7/20 1:0	7.848	80.798	2.292	331.8	949.017	0.044	0.015	341.983	339.175	0	NA	1.1	1.1	1.2
2019	7	20	3	0	2019/7/20 2:0	7.942	81.802	1.258	307.1	949.5	0	0	339.32	337.322	0	NA	1.1	1.1	1.2
2019	7	20	4	0	2019/7/20 3:0	7.743	79.225	1.322	315.033	950	0.069	0	343.01	337.275	0	NA	1.1	1.1	1.2
2019	7	20	5	0	2019/7/20 4:0	7.058	81.153	1.438	282.883	950	1.518	0.279	310.022	331.938	0	NA	1.1	1.1	1.2
2019	7	20	6	0	2019/7/20 5:0	7	82.367	1.397	258.967	950	14.749	0.303	353.017	335.968	0	NA	1.1	1.1	1.2
2019	7	20	7	0	2019/7/20 6:0	7.387	82.402	1.352	328.35	950	60.154	3.848	352.148	341.337	0	NA	1.1	1.1	1.2
2019	7	20	8	0	2019/7/20 7:0	7.763	81.475	1.145	296.9	950	102.267	6.783	353.128	346.522	0	NA	1.1	1.1	1.2
2019	7	20	9	0	2019/7/20 8:0	8.583	80.005	1.185	287.917	950.85	155.947	12.316	356.233	353.64	0	NA	1.1	1.1	1.2
2019	7	20	10	0	2019/7/20 9:0	10.272	74.513	1.222	285.633	951	209.808	17.159	360.218	364.662	0	NA	1.1	1.1	1.2
2019	7	20	11	0	2019/7/20 10:0	9.765	73.937	2.077	257.5	951	282.383	25.937	356.175	369.187	0	NA	1.1	1.1	1.2
2019	7	20	12	0	2019/7/20 11:0	10.837	72.108	2.663	343.767	950.817	457.455	47.764	329.612	379.808	0	NA	1.1	1.1	1.2
2019	7	20	13	0	2019/7/20 12:0	13.703	65.538	1.98	334.65	950	722.488	81.711	306.525	410.618	0	NA	1.1	1.1	1.2
2019	7	20	14	0	2019/7/20 13:0	14.817	61.427	2.977	333.75	950	867.135	101.197	327.283	431.275	0	NA	1.1	1.1	1.2
2019	7	20	15	0	2019/7/20 14:0	14.482	61.5	3.363	336.517	949.2	751.642	88.386	333.825	430.555	0	NA	1.1	1.1	1.2
2019	7	20	16	0	2019/7/20 15:0	14.087	61.212	3.377	336.167	948.983	597.795	69.796	326.835	411.562	0	NA	1.1	1.1	1.2
2019	7	20	17	0	2019/7/20 16:0	15.312	56.943	3.56	334.133	948	696.498	81.778	316.8	419.812	0	NA	1.1	1.1	1.2
2019	7	20	18	0	2019/7/20 17:0	15.845	53.845	3.51	328.533	948	604.79	70.142	317.17	416.095	0	NA	1.1	1.1	1.2
2019	7	20	19	0	2019/7/20 18:0	15.138	52.967	3.112	332.833	947.717	481.952	54.286	316.385	406.77	0	NA	1.1	1.1	1.2
2019	7	20	20	0	2019/7/20 19:0	14.168	54.325	2.995	335.15	947.05	362.192	45.264	319.495	394.103	0	NA	1.1	1.1	1.2
2019	7	20	21	0	2019/7/20 20:0	13.567	56.277	1.732	312.1	947.933	177.18	18.782	348.828	380.532	0	NA	1.1	1.1	1.2
2019	7	20	22	0	2019/7/20 21:0	12.79	58.365	1.768	325.633	948	102.153	10.302	351.647	371.337	0	NA	1.1	1.1	1.2
2019	7	20	23	0	2019/7/20 22:0	10.345	68.807	2.21	327.1	948.583	7.585	1.41	359.292	354.267	0.4	NA	1.1	1.1	1.2
2019	7	20	24	0	2019/7/20 23:0	9.355	73.718	1.792	297.317	949	0	0.559	336.743	342.995	0	NA	1.1	1.1	1.2
2019	7	21	1	0	2019/7/21 0:0	8.63	73.153	1.473	258.6	949	0	0	344.643	339.938	0	NA	1.1	1.1	1.2
2019	7	21	2	0	2019/7/21 1:0	7.853	75.548	2.205	307.067	949.3	0	0	327.528	337.032	0	NA	1.1	1.1	1.2
2019	7	21	3	0	2019/7/21 2:0	7.248	78.843	1.47	323.467	950	0	0	333.378	335.642	0	NA	1.1	1.1	1.2
2019	7	21	4	0	2019/7/21 3:0	7.087	80.335	1.27	265.85	950	0	0.339	307.353	331.828	0	NA	1.1	1.1	1.2
2019	7	21	5	0	2019/7/21 4:0	6.328	79.353	1.758	302.467	950	3.566	0.507	295.652	328.223	0	NA	1.1	1.1	1.2
2019	7	21	6	0	2019/7/21 5:0	6.263	82.137	1.618	315.433	950	22.421	1.952	298.803	329.67	0	NA	1.1	1.1	1.2
2019	7	21	7	0	2019/7/21 6:0	6.573	82.777	1.682	335.167	950.467	57.02	4.165	307.362	333.972	0	NA	1.1	1.1	1.2
2019	7	21	8	0	2019/7/21 7:0	7.278	81.935	1.368	226.3	951	125.741	9.305	302.677	338.925	0	NA	1.1	1.1	1.2
2019	7	21	9	0	2019/7/21 8:0	8.117	78.077	1.86	288.85	951	176.857	13.106	291.638	346.398	0	NA	1.1	1.1	1.2
2019	7	21	10	0	2019/7/21 9:0	9.683	76.312	2.27	308.1	951	402.677	39.305	297.017	364.057	0	NA	1.1	1.1	1.2
2019	7	21	11	0	2019/7/21 10:0	12.983	71.442	1.307	243.483	951	536.81	55.832	302.51	391.988	0	NA	1.1	1.1	1.2
2019	7	21	12	0	2019/7/21 11:0	14.317	68.267	2.142	286.733	951	644.07	69.66	308.852	410.248	0	NA	1.1	1.1	1.2
2019	7	21	13	0	2019/7/21 12:0	14.438	68.46	2.385	326.3	951	695.587	79.858	311.83	417.988	0	NA	1.1	1.1	1.2
2019	7	21	14	0	2019/7/21 13:0	17.772	60.158	1.125	155.633	951	738.573	84.684	322.383	442.88	0	NA	1.1	1.1	1.2
2019	7	21	15	0	2019/7/21 14:0	16.522	60.195	2.763	334.217	950.533	755.683	87.678	327.978	442.297	0	NA	1.1	1.1	1.2
2019	7	21	16	0	2019/7/21 15:0	15.568	60.962	2.977	343.25	950	604.282	69.971	335.735	424.055	0	NA	1.1	1.1	1.2
2019	7	21	17	0	2019/7/21 16:0	14.882	61.462	3.117	339.517	949.65	461.032	51.958	347.478	409.498	0	NA	1.1	1.1	1.2
2019	7	21	18	0	2019/7/21 17:0	14.537	59.372	3.342	321.15	949	481.62	54.563	346.7	409.78	0	NA	1.1	1.1	1.2
2019	7	21	19	0	2019/7/21 18:0	14.662	57.433	3.315	333.017	949	372.527	42.379	331.138	393.35	0	NA	1.1	1.1	1.2
2019	7	21	20	0	2019/7/21 19:0	14.567	54.137	2.665	319.95	949	315.965	35.891	313.037	388.533	0	NA	1.1	1.1	1.2
2019	7	21	21	0	2019/7/21 20:0	14.457	50.765	1.503	297.917	949	200.303	21.047	309.187	379.04	0	NA	1.1	1.1	1.2
2019	7	21	22	0	2019/7/21 21:0	12.1	56.642	1.81	319.65	949	57.837	5.57	305.49	360.15	0	NA	1.1	1.1	1.2
2019	7	21	23	0	2019/7/21 22:0	10.618	60.865	1.915	292.417	949	8.496	1.068	301.365	346.417	0	NA	1.1	1.1	1.2
2019	7	21	24	0	2019/7/21 23:0	9.185	64.28	2.152	264.8	949	0.1	0.012	262.052	328.636	0	NA	1.1	1.1	1.2
2019	7	22	1	0	2019/7/22 0:0	8.633	66.032	1.568	295.067	949.75	0	0	261.27	321.981	0	NA	1.1	1.1	1.2
2019	7	22	2	0	2019/7/22 1:0	7.652	70.435	1.733	272.483	950	0	0	260.966	318.928	0	NA	1.1	1.1	1.2
2019	7	22	3	0	2019/7/22 2:0	7.148	72.612	2.107	303.75	950	0	0	260.76	315.728	0	NA	1.1	1.1	1.2
2019	7	22	4	0	2019/7/22 3:0	7.833	71.702	1.645	298.417	950	0	0	262.726	317.479	0	NA	1.1	1.1	1.2
2019	7	22	5	0	2019/7/22 4:0	7.338	71.312	1.408	240.033	950	3.3	0.396	260.444	314.422	0	NA	1.1	1.1	1.2
2019	7	22	6	0	2019/7/22 5:0	6.123	74.428	1.115	267.45	950	23	2.76	258.227	310.616	0	NA	1.1	1.1	1.2
2019	7	22	7	0	2019/7/22 6:0	5.987	75.867	2.107	331.1	950	88.5	10.62	295.683	310.644	0	NA	1.1	1.1	1.2
2019	7	22	8	0	2019/7/22 7:0	8.46	71.663	1.28	208.55	950	188	22.56	300.844	316.319	0	NA	1.1	1.1	1.2
2019	7	22	9	0	2019/7/22 8:0	9.747	68.59	1.86	257.083	950.983	397	47.64	301.991	322.737	0	NA	1.1	1.1	1.2
2019	7	22	10	0	2019/7/22 9:0	11.825	63.897	2.115	293.383	950.217	459	55.08	304.559	341.763	0	NA	1.1	1.1	1.2
2019	7	22	11	0	2019/7/22 10:0	14.072	56.51	1.513	239.367	950	615.8	73.896	275.903	366.788	0	NA	1.1	1.1	1.2
2019	7	22	12	0	2019/7/22 11:0	14.535	58.388	2.543	340.333	950	690.3	82.836	279.415	387.242	0	NA	1.1	1.1	1.2
2019	7	22	13	0	2019/7/22 12:0	15.668	55.757	2.952	337.067	949.933	741.9	89.028	282.121	403.152	0	NA	1.1	1.1	1.2
2019	7	22	14	0	2019/7/22 13:0	16.653	50.63	3.36	335.583	949	756.8	90.816	282.19	411.664	0	NA	1.1	1.1	1.2
2019	7	22	15	0	2019/7/22 14:0	17.345	46.24	3.223	313.867	948.633	733	87.96	281.618	428.356	0	NA	1.1	1.1	1.2
2019	7	22	16	0	2019/7/22 15:0	18.092	44.613	3.082	337.95	948	671.7	80.604	283.576	430.548	0	NA	1.1	1.1	1.2
2019	7	22	17	0	2019/7/22 16:0	19.055	41.688	3.107	337.417	947.117	376.8	45.216	285.463	442.394	0	NA	1.1	1.1	1.2
2019	7	22	18	0	2019/7/22 17:0	18.132	41.6	2.882	322.467	946.933	339.4	40.728	281.282	419.88	0	NA	1.1	1.1	1.2
2019	7	22	19	0	2019/7/22 18:0	17.517	41.675	2.188	305.9	946	368.7	44.244	278.629	390.758	0	NA	1.1	1.1	1.2
2019	7	22	20	0	2019/7/22 19:0	14.487	47.598	2.482	286.767	946	261.6	31.392	270.361	369.796	0	NA	1.1	1.1	1.2
2019	7	22	21	0	2019/7/22 20:0	14.76	47.938	2.278	306.333	946	129.7	15.564	271.807	370.135	0	NA	1.1	1.1	1.2
2019	7	22	22	0	2019/7/22 21:0	13.438	50.492	2.005	295.967	946	36.1	4.332	268.288	358.405	0	NA	1.1	1.1	1.2
2019	7	22	23	0	2019/7/22 22:0	11.665	54.937	2.058	252.067	946	5.1	0.612	264.523	343.511	0	NA	1.1	1.1	1.2
2019	7	22	24	0	2019/7/22 23:0	10.895	58.353	1.913	270.85	945.9	0	0	264.15	336.632	0	NA	1.1	1.1	1.2
2019	7	23	1	0	2019/7/23 0:0	10.028	60.468	1.782	302.6	945.4	0	0	262.342	330.737	0	NA	1.1	1.1	1.2
2019	7	23	2	0	2019/7/23 1:0	8.215	67.755	1.772	319.417	946	0	0	261.01	325.741	0	NA	1.1	1.1	1.2
2019	7	23	3	0	2019/7/23 2:0	8.447	70.187	1.58	303.183	946	0	0	263.93	324.173	0	NA	1.1	1.1	1.2
2019	7	23	4	0	2019/7/23 3:0	9.595	70.358	2.593	261.867	946	0	0	268.693	327.777	0.1	NA	1.1	1.1	1.2
2019	7	23	5	0	2019/7/23 4:0	8.422	73.655	1.482	229.883	945.35	1.4	0.168	266.674	326.332	0	NA	1.1	1.1	1.2
2019	7	23	6	0	2019/7/23 5:0	7.573	77.242	1.363	288.283	945	12.9	1.548	266.237	322.99	0	NA	1.1	1.1	1.2
2019	7	23	7	0	2019/7/23 6:0	7.118	78.883	1.865	307.567	945	79	9.48	307.338	322.514	0	NA	1.1	1.1	1.2
2019	7	23	8	0	2019/7/23 7:0	8.7	77.213	1.885	315.733	945	109.7	13.164	312.624	328.192	0	NA	1.1	1.1	1.2
2019	7	23	9	0	2019/7/23 8:0	9.333	74.277	1.565	219.283	945	145.6	17.472	310.494	334.827	0	NA	1.1	1.1	1.2
2019	7	23	10	0	2019/7/23 9:0	9.732	72.02	1.462	259.1	945.183	253.5	30.42	308.393	342.858	0	NA	1.1	1.1	1.2
2019	7	23	11	0	2019/7/23 10:0	8.97	72.042	2.472	317.95	945.55	143.5	17.22	304.305	343.067	0	NA	1.1	1.1	1.2
2019	7	23	12	0	2019/7/23 11:0	9.435	74.398	1.21	179.767	946	146.9	17.628	311.276	339.238	0	NA	1.1	1.1	1.2
2019	7	23	13	0	2019/7/23 12:0	11.531	70.466	1.636	302.5	946	359.2	43.104	315.341	356.964	0	NA	1.1	1.1	1.2
2019	7	23	14	0	2019/7/23 13:0	11.298	69.35	1.538	319.207	946.069	94.9	11.388	311.943	361.311	0.1	NA	1.1	1.1	1.2
2019	7	23	15	0	2019/7/23 14:0	11.278	76.417	0.928	259.65	947	46.531	4.007	364.817	358.092	0.6	NA	1.1	1.1	1.2
2019	7	23	16	0	2019/7/23 15:0	9.638	81.398	2.038	320.733	947.35	91.553	5.507	361.978	354.903	0.9	NA	1.1	1.1	1.2
2019	7	23	17	0	2019/7/23 16:0	9.153	83.918	2.178	317.067	948	118.872	7.559	360.793	355.2	0.1	NA	1.1	1.1	1.2
2019	7	23	18	0	2019/7/23 17:0	8.48	85.467	2.393	307.283	948	92.175	6.229	354.65	351.425	0	NA	1.1	1.1	1.2
2019	7	23	19	0	2019/7/23 18:0	8.763	85.81	1.728	295.833	948	97.26	6.39	354.43	352.012	0.9	NA	1.1	1.1	1.2
2019	7	23	20	0	2019/7/23 19:0	8.865	84.037	1.993	297.817	947.117	60.562	4.438	354.908	350.123	0	NA	1.1	1.1	1.2
2019	7	23	21	0	2019/7/23 20:0	8.287	81.84	1.873	286.117	947	31.919	1.941	353.375	346.705	0	NA	1.1	1.1	1.2
2019	7	23	22	0	2019/7/23 21:0	7.775	80.943	2.348	292.267	947	7.102	0.609	350.652	341.867	0	NA	1.1	1.1	1.2
2019	7	23	23	0	2019/7/23 22:0	8.592	79.283	2.89	296.683	947	0.958	0.157	351.36	343.568	0	NA	1.1	1.1	1.2
2019	7	23	24	0	2019/7/23 23:0	8.972	78.14	3.035	285.45	947	0	0	341.742	343.835	0	NA	1.1	1.1	1.2
2019	7	24	1	0	2019/7/24 0:0	8.085	77.235	2.078	230.283	947	0	0	336.91	340.747	0	NA	1.1	1.1	1.2
2019	7	24	2	0	2019/7/24 1:0	6.752	79.07	1.335	245.817	946.3	0.085	0	340.157	336.09	0	NA	1.1	1.1	1.2
2019	7	24	3	0	2019/7/24 2:0	5.873	81.132	1.872	307.483	947	0	0	325.923	332.073	0	NA	1.1	1.1	1.2
2019	7	24	4	0	2019/7/24 3:0	5.568	84.065	1.713	294.85	946.717	0	0.057	310.207	329.162	0	NA	1.1	1.1	1.2
2019	7	24	5	0	2019/7/24 4:0	4.523	84.982	1.312	256.667	946	0.529	0.837	284.863	322.28	0	NA	1.1	1.1	1.2
2019	7	24	6	0	2019/7/24 5:0	4.888	83.797	1.727	325.5	946	17.01	1.928	284.505	323.163	0	NA	1.1	1.1	1.2
2019	7	24	7	0	2019/7/24 6:0	5.227	84.752	1.958	331.317	946	70.923	4.807	285.468	325.935	0	NA	1.1	1.1	1.2
2019	7	24	8	0	2019/7/24 7:0	6.732	81.472	1.477	294.55	946	133.04	8.266	296.382	336.207	0	NA	1.1	1.1	1.2
2019	7	24	9	0	2019/7/24 8:0	6.882	79.988	1.055	216.433	946	203.762	14.971	308.643	345.062	0	NA	1.1	1.1	1.2
2019	7	24	10	0	2019/7/24 9:0	9.193	75.38	2.065	325.55	946	531.175	49.105	303.973	367.603	0	NA	1.1	1.1	1.2
2019	7	24	11	0	2019/7/24 10:0	12.273	67.02	1.488	251.333	946	649.415	63.636	295.045	396.007	0	NA	1.1	1.1	1.2
2019	7	24	12	0	2019/7/24 11:0	14.702	58.427	0.743	241.567	946	734.295	74.204	295.113	419.103	0	NA	1.1	1.1	1.2
2019	7	24	13	0	2019/7/24 12:0	14.235	58.727	2.153	326.15	945.133	698.892	74.52	310.843	421.475	0	NA	1.1	1.1	1.2
